Race,Sex,Age,Ethnicity,Class,B2_Race,B2_Ethnicity,B2_Sex,B2_Age,B2_Class,LoanId,B1_Race,B1_Ethnicity,B1_Sex,B1_Age,B1_Class,AIP,Rate_Spread,APR,APOR,Interest_Rate,ApplicationDate,HmdaActionDate,HmdaActionTaken,FundedDate,Region,branchname,LoanOfficer,State,HmdaCreditScore,DebtRatio,LoanAmount,Purpose,Program,ProgramCategory,Channel,Occupancy,FirstLienFlag,BrokeredFlag,ReverseFlag,PricingExceptionFlag,Pricing_Flag,LoanType,PricingExc1Reason,PricingExc1Notes
White,Male,Under 62 Yrs Old,Hispanic or Latino,TARGET,NULL,NULL,NULL,NULL,NULL,6129873,", , , , White, No Co Applicant",Hispanic or Latino,Male,Under 62 Yrs Old,TARGET,99.450,0.5329999999999995,6.813,6.28,6.5,2022-12-30 00:00:00.000,2023-01-20 00:00:00.000,Loan Originated,2023-01-20 00:00:00.000,Washington,Tumwater,Stephanie Thomasson,WA,817,12.15,276000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6129989,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.045,0.6719999999999997,6.762,6.09,5.875,2023-01-30 00:00:00.000,2023-02-28 00:00:00.000,Loan Originated,2023-02-28 00:00:00.000,Washington,Tumwater,Stephanie Thomasson,WA,672,47.466,319113.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,FHA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6132670,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,100.000,1.9959999999999996,7.656,5.66,7.25,2023-01-17 00:00:00.000,2023-03-08 00:00:00.000,Loan Originated,2023-03-08 00:00:00.000,Washington,Tumwater,Stephanie Thomasson,WA,800,31.141,396000.00,Purchase,MACU Investment 30/15,NULL,Banked - Retail,Investment,1,0,0,0,0,Conventional,NULL,NULL
White,Female,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6129675,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,99.350,1.0510000000000002,7.331,6.28,6.625,2022-12-23 00:00:00.000,2023-01-09 00:00:00.000,Loan Originated,2023-01-09 00:00:00.000,Washington,Tumwater,Stephanie Thomasson,WA,810,26.244,65000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Second Home,1,0,0,1,1,Conventional,NULL,NULL
Non-White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,EXCLUDED,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6138823,", Asian, , Hawaiian, , ",Not Hispanic or Latino,Male,Under 62 Yrs Old,EXCLUDED,100.000,0.5590000000000002,6.649,6.09,6.25,2023-02-02 00:00:00.000,2023-03-06 00:00:00.000,Loan Originated,2023-03-06 00:00:00.000,Washington,Tumwater,Stephanie Thomasson,WA,716,45.003,155000.00,Refinance,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6126582,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.270,0.6369999999999996,7.007,6.37,5.75,2022-12-15 00:00:00.000,2023-01-06 00:00:00.000,Loan Originated,2023-01-06 00:00:00.000,Northwest,Legacy Meridian,David Perry,ID,728,41.297,427611.00,Purchase,2/1 Buydown FHA 30,NULL,Banked - Retail,Owner,1,0,0,1,1,FHA,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6124934,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.496,-0.24600000000000044,6.284,6.53,6.125,2023-01-07 00:00:00.000,2023-02-03 00:00:00.000,Loan Originated,2023-02-03 00:00:00.000,Northwest,Legacy Meridian,David Perry,ID,809,41.794,404700.00,Refinance,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6121549,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.375,-0.3050000000000006,6.225,6.53,6,2022-12-29 00:00:00.000,2023-02-06 00:00:00.000,Loan Originated,2023-02-06 00:00:00.000,Northwest,Legacy Meridian,David Perry,UT,779,49.856,516000.00,Purchase,2/1 Buydown Conventional 30,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Male,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Male,Under 62 Yrs Old,TARGET,6121432,", , , , White, ",Hispanic or Latino,Male,62 Yrs or Over,TARGET,99.063,-0.5979999999999999,6.142,6.74,4.625,2022-11-14 00:00:00.000,2023-01-06 00:00:00.000,Loan Originated,2023-01-06 00:00:00.000,Northwest,Legacy Meridian,David Perry,ID,8888,47.465,527200.00,Purchase,Conventional 7/6 SOFR ARM,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,6134070,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.550,1.8579999999999997,7.518,5.66,7.125,2023-01-18 00:00:00.000,2023-03-02 00:00:00.000,Loan Originated,2023-03-02 00:00:00.000,Northwest,Legacy Meridian,David Perry,ID,8888,12.192,258000.00,Purchase,MACU Investment 30/15,NULL,Banked - Retail,Investment,1,0,0,1,1,Conventional,NULL,NULL
Non-White,EXCLUDED,Under 62 Yrs Old,Information not provided,EXCLUDED,NULL,NULL,NULL,NULL,NULL,6138337,", , , , , Not Provided",Information not provided,EXCLUDED,Under 62 Yrs Old,EXCLUDED,98.000,0.14800000000000058,6.208,6.06,6,2023-02-01 00:00:00.000,2023-02-21 00:00:00.000,Loan Originated,2023-02-21 00:00:00.000,Northwest,Legacy Meridian,David Perry,ID,784,42.896,721000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Second Home,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6131511,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,99.500,-1.1559999999999997,5.304,6.46,5.875,2023-01-17 00:00:00.000,2023-02-15 00:00:00.000,Loan Originated,2023-02-15 00:00:00.000,Northwest,Legacy Meridian,David Perry,ID,680,27.105,384990.00,Purchase,MACU FTHB 7/6 SOFR ARM,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
Non-White,EXCLUDED,Under 62 Yrs Old,Hispanic or Latino,TARGET,", , , , , Not Provided",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,6131700,", , , , , Not Provided",Hispanic or Latino,Male,Under 62 Yrs Old,TARGET,99.550,1.912,7.572,5.66,7.25,2023-01-19 00:00:00.000,2023-02-22 00:00:00.000,Loan Originated,2023-02-22 00:00:00.000,Northwest,Legacy Meridian,David Perry,ID,8888,23.78,332991.00,Purchase,MACU Investment 30/15,NULL,Banked - Retail,Investment,1,0,0,1,1,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6134743,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.800,0.23000000000000043,6.290,6.06,6.125,2023-02-09 00:00:00.000,2023-03-07 00:00:00.000,Loan Originated,2023-03-07 00:00:00.000,Northwest,Legacy Meridian,David Perry,ID,789,31.066,650000.00,Refinance,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
Non-White,Male,Under 62 Yrs Old,Not Hispanic or Latino,EXCLUDED,NULL,NULL,NULL,NULL,NULL,6133858,", Asian, , , , No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,EXCLUDED,99.625,1.741999999999999,8.482,6.74,7.625,2023-01-20 00:00:00.000,2023-03-15 00:00:00.000,Loan Originated,2023-03-15 00:00:00.000,Northwest,Legacy Meridian,David Perry,ID,NULL,47.666,336600.00,Purchase,AIG Investment Property Conv Fixed 30 YR,NULL,Banked - Retail,Investment,1,0,0,1,1,Conventional,NULL,NULL
White,Male,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6132975,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.503,2.7380000000000004,8.528,5.79,8.125,2023-02-08 00:00:00.000,2023-03-03 00:00:00.000,Loan Originated,2023-03-03 00:00:00.000,Northwest,Legacy Meridian,David Perry,ID,809,39.02,567000.00,Purchase,MACU Investment 30/15,NULL,Banked - Retail,Investment,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6137352,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.878,-0.11199999999999921,5.948,6.06,5.75,2023-02-08 00:00:00.000,2023-03-10 00:00:00.000,Loan Originated,2023-03-10 00:00:00.000,Northern Utah,Hillfield,Garrett Hansen,UT,781,46.54,523340.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,VA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6097566,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,98.997,-0.492,5.528,6.02,5.25,2023-01-23 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,Northern Utah,Hillfield,Garrett Hansen,UT,8888,25.092,555000.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,VA,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,6140421,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.250,0.5569999999999995,6.797,6.24,6.375,2023-02-16 00:00:00.000,2023-03-15 00:00:00.000,Loan Originated,2023-03-15 00:00:00.000,Northern Utah,Hillfield,Garrett Hansen,UT,NULL,43.917,500000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Male,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6132674,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,99.009,-0.14199999999999946,6.118,6.26,5.75,2023-01-17 00:00:00.000,2023-02-14 00:00:00.000,Loan Originated,2023-02-14 00:00:00.000,Northern Utah,Hillfield,Garrett Hansen,UT,745,49.325,388637.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,1,1,VA,NULL,NULL
Non-White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,EXCLUDED,", Asian, , , , ",Not Hispanic or Latino,Female,62 Yrs or Over,EXCLUDED,6131191,", Asian, , , , ",Not Hispanic or Latino,Male,Under 62 Yrs Old,EXCLUDED,98.645,0.5329999999999995,7.023,6.49,6.5,2023-01-09 00:00:00.000,2023-01-30 00:00:00.000,Loan Originated,2023-01-30 00:00:00.000,Northern Utah,Hillfield,Garrett Hansen,UT,8888,39.153,504000.00,Purchase,Conventional 7/6 SOFR ARM,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,6140095,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,100.000,0.6470000000000002,6.707,6.06,6.5,2023-02-07 00:00:00.000,2023-02-24 00:00:00.000,Loan Originated,2023-02-24 00:00:00.000,Oregon,Vancouver,Brook Trang,WA,779,49.982,541875.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6135869,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.724,0.8850000000000007,6.905,6.02,6.75,2023-01-26 00:00:00.000,2023-02-27 00:00:00.000,Loan Originated,2023-02-27 00:00:00.000,Oregon,Vancouver,Brook Trang,WA,801,49.867,597881.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6132012,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,100.000,1.351,7.591,6.24,7.375,2023-02-13 00:00:00.000,2023-02-28 00:00:00.000,Loan Originated,2023-02-28 00:00:00.000,Oregon,Vancouver,Brook Trang,WA,784,43.997,585000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,5912740,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.202,0.44399999999999995,6.224,5.78,5.875,2022-06-30 00:00:00.000,2023-01-27 00:00:00.000,Loan Originated,2023-01-27 00:00:00.000,Oregon,Vancouver,Brook Trang,WA,785,36.326,443266.00,Purchase,FS Conventional Extended Lock 360,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,NULL,XCOMPARISON,6089428,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.919,-0.03500000000000014,6.495,6.53,6.25,2022-10-19 00:00:00.000,2023-03-06 00:00:00.000,Loan Originated,2023-03-06 00:00:00.000,Oregon,Vancouver,Brook Trang,WA,708,38.262,530000.00,Refinance,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,6124236,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.489,-1.186,5.984,7.17,5.875,2022-11-19 00:00:00.000,2023-01-31 00:00:00.000,Loan Originated,2023-01-31 00:00:00.000,Oregon,Vancouver,Brook Trang,WA,792,43.202,587614.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6124916,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.828,-0.16800000000000015,6.362,6.53,6,2022-12-14 00:00:00.000,2023-01-26 00:00:00.000,Loan Originated,2023-01-26 00:00:00.000,Oregon,Vancouver,Brook Trang,OR,714,43.207,239000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,Female,Under 62 Yrs Old,Information not provided,EXCLUDED,NULL,NULL,NULL,NULL,NULL,6062746,", , , , White, No Co Applicant",Information not provided,Female,Under 62 Yrs Old,EXCLUDED,99.000,1.4109999999999996,7.781,6.37,6.25,2022-09-29 00:00:00.000,2023-01-10 00:00:00.000,Loan Originated,2023-01-10 00:00:00.000,New England - Mid America,St. Albans,Janet Knutsen,VT,654,42.584,101379.00,Purchase,FHA 30 YEAR FIXED MFH,NULL,Banked - Retail,Owner,1,0,0,1,1,FHA,NULL,NULL
White,Female,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6133687,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,100.125,1.1370000000000005,7.197,6.06,6.875,2023-02-02 00:00:00.000,2023-03-08 00:00:00.000,Loan Originated,2023-03-08 00:00:00.000,New England - Mid America,St. Albans,Janet Knutsen,VT,798,23.82,90000.00,Purchase,Conventional Manufactured 30 Year Fixed,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6129098,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.625,0.2530000000000001,6.743,6.49,6.5,2023-01-04 00:00:00.000,2023-02-02 00:00:00.000,Loan Originated,2023-02-02 00:00:00.000,Northern Utah,South Ogden,Devry Davis,UT,8888,37.733,504050.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,Female,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6075966,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,100.000,-0.35299999999999976,5.737,6.09,5.375,2023-02-03 00:00:00.000,2023-03-02 00:00:00.000,Loan Originated,2023-03-02 00:00:00.000,Northern Utah,South Ogden,Devry Davis,UT,765,46.303,365000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,6065686,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.250,0.8470000000000004,7.107,6.26,6.625,2023-01-17 00:00:00.000,2023-02-08 00:00:00.000,Loan Originated,2023-02-08 00:00:00.000,Northern Utah,South Ogden,Devry Davis,UT,8888,46.37,569500.00,Purchase,2/1 Buydown Conventional 30,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
Non-White,Male,Under 62 Yrs Old,Not Hispanic or Latino,EXCLUDED,NULL,NULL,NULL,NULL,NULL,6128394,", , Black or African American, , , No Co Applicant",Not Hispanic or Latino,Male,Under 62 Yrs Old,EXCLUDED,98.839,-0.7610000000000001,5.489,6.25,5,2022-12-15 00:00:00.000,2023-02-03 00:00:00.000,Loan Originated,2023-02-03 00:00:00.000,Midsouth,Dallas,Achim Reinhart,TX,747,46.356,387170.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6135147,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.750,0.25,6.310,6.06,6,2023-02-09 00:00:00.000,2023-03-09 00:00:00.000,Loan Originated,2023-03-09 00:00:00.000,Midsouth,Dallas,Achim Reinhart,TX,8888,41.476,536500.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
Non-White,Male,62 Yrs or Over,Not Hispanic or Latino,EXCLUDED,NULL,NULL,NULL,NULL,NULL,6131578,", Asian, , , , No Co Applicant",Not Hispanic or Latino,Male,62 Yrs or Over,EXCLUDED,99.500,0.79,6.810,6.02,6.5,2023-01-24 00:00:00.000,2023-03-01 00:00:00.000,Loan Originated,2023-03-01 00:00:00.000,Midsouth,Dallas,Achim Reinhart,TX,771,34.85,221250.00,Purchase,AIG Investment Property Conv Fixed 30 YR,NULL,Banked - Retail,Investment,1,0,0,1,1,Conventional,NULL,NULL
White,Female,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,6121129,", , , , White, No Co Applicant",Hispanic or Latino,Female,NULL,TARGET,100.000,0.9450000000000003,7.195,6.25,5.875,2022-12-21 00:00:00.000,2023-01-12 00:00:00.000,Loan Originated,2023-01-12 00:00:00.000,Arizona,Chandler Fashion Center,Thomas Sullivan,AZ,8888,54.56,367225.00,Purchase,FHA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,FHA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,6130933,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,100.500,0.2810000000000006,6.371,6.09,5.875,2023-01-30 00:00:00.000,2023-02-17 00:00:00.000,Loan Originated,2023-02-17 00:00:00.000,Arizona,Chandler Fashion Center,Thomas Sullivan,VA,8888,37.183,289750.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6133592,", , , , White, ",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,100.075,0.11800000000000033,6.178,6.06,5.875,2023-02-09 00:00:00.000,2023-03-16 00:00:00.000,Loan Originated,2023-03-16 00:00:00.000,Arizona,Chandler Fashion Center,Thomas Sullivan,AZ,774,41.665,312000.00,Purchase,VA 30 YEAR FIXED MFH,NULL,Banked - Retail,Owner,1,0,0,0,0,VA,NULL,NULL
White,Female,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6133174,", , , , White, No Co Applicant",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,99.500,-0.054999999999999716,6.205,6.26,5.875,2023-01-15 00:00:00.000,2023-02-10 00:00:00.000,Loan Originated,2023-02-10 00:00:00.000,Washington,Anacortes,Andrya Corral,WA,798,41.303,274500.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6127342,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,99.750,0.2450000000000001,6.615,6.37,6.375,2022-12-11 00:00:00.000,2023-02-02 00:00:00.000,Loan Originated,2023-02-02 00:00:00.000,Washington,Anacortes,Andrya Corral,WA,8888,46.722,300000.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,0,0,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,6127814,", , , , White, ",Not Hispanic or Latino,Male,NULL,XCOMPARISON,98.550,-0.04999999999999982,6.480,6.53,6.375,2022-12-20 00:00:00.000,2023-02-01 00:00:00.000,Loan Originated,2023-02-01 00:00:00.000,Washington,Anacortes,Andrya Corral,WA,8888,39.256,175000.00,Refinance,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,Under 62 Yrs Old,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,6123969,", , , , White, ",Not Hispanic or Latino,Female,Under 62 Yrs Old,XCOMPARISON,99.175,0.0129999999999999,6.103,6.09,6,2023-01-18 00:00:00.000,2023-02-27 00:00:00.000,Loan Originated,2023-02-27 00:00:00.000,Washington,Anacortes,Andrya Corral,WA,797,11.06,205580.00,Purchase,CONVENTIONAL FIXED 30-YEAR,NULL,Banked - Retail,Owner,1,0,0,1,1,Conventional,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,", , , , White, ",Not Hispanic or Latino,Female,62 Yrs or Over,XCOMPARISON,6125071,", , , , White, ",Not Hispanic or Latino,Male,Under 62 Yrs Old,XCOMPARISON,98.545,-0.585,6.045,6.63,5.75,2022-11-28 00:00:00.000,2023-01-03 00:00:00.000,Loan Originated,2023-01-03 00:00:00.000,Washington,Anacortes,Andrya Corral,WA,761,44.622,978510.00,Purchase,2/1 Buydown VA High Balance 30,NULL,Banked - Retail,Owner,1,0,0,1,1,VA,NULL,NULL
White,Male,62 Yrs or Over,Not Hispanic or Latino,XCOMPARISON,NULL,NULL,NULL,NULL,NULL,6126661,", , , , White, No Co Applicant",Not Hispanic or Latino,Male,62 Yrs or Over,XCOMPARISON,99.916,-0.41999999999999993,6.050,6.47,5.75,2022-12-07 00:00:00.000,2023-01-17 00:00:00.000,Loan Originated,2023-01-17 00:00:00.000,Southern Utah,Albuquerque Uptown,Barry Abt,NM,707,53.541,307000.00,Purchase,VA 30 YEAR FIXED,NULL,Banked - Retail,Owner,1,0,0,0,0,VA,NULL,NULL
White,EXCLUDED,62 Yrs or Over,Hispanic or Latino,TARGET,", , , , White, ",Hispanic or Latino,Female,Under 62 Yrs Old,TARGET,5924309,", , , , White, ",Hispanic or Latino,Male,62 Yrs or Over,TARGET,99.675,2.5090000000000003,7.779,5.27,7.375,2023-01-31 00:00:00.000,2023-03-09 00:00:00.000,Loan Originated,2023-03-09 00:00:00.000,Arizona,Chandler,Gricell Gonzalez,AZ,8888,44.749,280800.00,Purchase,MACU Investment 30/15,NULL,Banked - Retail,Investment,1,0,0,1,1,Conventional,NULL,NULL
